1,81,12868
2,81,12869
3,81,12879
4,81,12881
5,81,12882
6,81,12883
7,81,12884
8,81,12885
9,81,12886
10,81,12887
11,81,12888
12,81,12889
13,81,12890
14,81,12891
15,81,12892
16,81,12893
17,81,12894
18,81,12895
19,81,12896
20,81,12897
21,81,12898
22,81,12901
23,81,12902
24,81,12903
25,81,12904
26,81,12905
27,81,12906
28,81,12907
29,81,12908
30,81,12909
31,81,12911
32,81,12912
33,81,12913
34,81,12914
35,81,12915
36,81,12916
37,81,12917
38,81,12918
39,81,12921
40,81,12922
41,81,12924
42,81,12925
43,81,12927
44,81,12928
45,81,12929
46,81,12930
47,81,12931
48,81,12932
49,81,12934
50,81,12935
51,81,13022
52,81,13024
53,81,13025
54,81,13026
55,81,13029
56,81,13030
57,81,13031
58,81,13032
59,81,13033
60,81,13034
61,81,13035
62,81,13036
63,81,13037
64,81,13038
65,81,13039
66,81,13040
67,81,13041
68,81,13042
69,81,13043
70,81,13060
71,81,13063
72,81,13064
73,81,13066
74,81,13067
75,81,13068
76,81,13069
77,81,13070
78,81,13071
79,81,13072
80,81,13073
81,81,13074
82,81,13080
83,81,13081
84,81,13082
85,81,13088
86,81,13089
87,81,13090
88,81,13091
89,81,13092
90,81,13093
91,81,13094
92,81,13095
93,81,13096
94,81,13097
95,81,13098
96,81,13099
97,81,13100
98,81,13101
99,81,13102
100,81,13103
101,81,13104
102,81,13105
103,81,13106
104,81,13107
105,81,13112
106,81,13115
107,81,13118
108,81,13119
109,81,13121
110,81,13124
111,81,13126
112,81,13127
113,81,13128
114,81,13129
115,81,13130
116,81,13131
117,81,13132
118,81,13133
119,81,13134
120,81,13135
121,81,13136
122,81,13137
123,81,13138
124,81,13139
125,81,13140
126,81,13141
127,81,13142
128,81,13143
129,81,13144
130,81,13145
131,81,13146
132,81,13147
133,81,13150
134,81,13152
135,81,13153
136,81,13154
137,81,13155
138,81,13156
139,81,13157
140,81,13166
141,81,13167
142,81,13168
143,81,13171
144,81,13173
145,81,13175
146,81,13178
147,81,13179
148,81,13181
149,81,13182
150,81,13185
