1,81,12852
2,81,12853
3,81,12854
4,81,12855
5,81,12856
6,81,12857
7,81,12858
8,81,12859
9,81,12860
10,81,12861
11,81,12862
12,81,12863
13,81,12864
14,81,12865
15,81,12866
16,81,12872
17,81,12873
18,81,12874
19,81,12875
20,81,12876
21,81,12877
22,81,12919
23,81,12920
24,81,12926
25,81,12937
26,81,12938
27,81,12939
28,81,12941
29,81,12942
30,81,12944
31,81,12945
32,81,12946
33,81,12947
34,81,12948
35,81,12949
36,81,12950
37,81,12951
38,81,12952
39,81,12953
40,81,12954
41,81,12955
42,81,12956
43,81,12957
44,81,12958
45,81,12959
46,81,12960
47,81,12961
48,81,12962
49,81,12963
50,81,12964
51,81,12965
52,81,12966
53,81,12967
54,81,12968
55,81,12969
56,81,12971
57,81,12972
58,81,12973
59,81,12974
60,81,12975
61,81,12976
62,81,12977
63,81,12978
64,81,12979
65,81,12980
66,81,12981
67,81,12982
68,81,12983
69,81,12984
70,81,12985
71,81,12986
72,81,12987
73,81,12988
74,81,12989
75,81,12990
76,81,12991
77,81,12992
78,81,12993
79,81,12994
80,81,12995
81,81,12996
82,81,12997
83,81,12998
84,81,12999
85,81,13000
86,81,13001
87,81,13002
88,81,13003
89,81,13004
90,81,13005
91,81,13006
92,81,13007
93,81,13008
94,81,13009
95,81,13010
96,81,13011
97,81,13012
98,81,13013
99,81,13014
100,81,13015
101,81,13016
102,81,13018
103,81,13019
104,81,13020
105,81,13021
106,81,13025
107,81,13049
108,81,13050
109,81,13051
110,81,13052
111,81,13054
112,81,13055
113,81,13056
114,81,13057
115,81,13058
116,81,13059
117,81,13060
118,81,13063
119,81,13064
120,81,13067
121,81,13077
122,81,13078
123,81,13079
124,81,13080
125,81,13081
126,81,13085
127,81,13086
128,81,13112
129,81,13113
130,81,13114
131,81,13119
132,81,13120
133,81,13125
134,81,13156
135,81,13157
136,81,13168
137,81,13169
138,81,13170
139,81,13171
140,81,13172
141,81,13173
142,81,13174
143,81,13178
144,81,13183
145,81,13187
146,81,13194
147,81,13195
148,81,13197
149,81,13198
150,81,13199
151,81,13207
152,81,13208
153,81,13251
154,81,13271
155,81,13272
156,81,13275
157,81,13278
158,81,13279
159,81,13281
160,81,13285
161,81,13286
162,81,13287
163,81,13288
164,81,13289
165,81,13290
166,81,13291
167,81,13313
168,81,13456
169,81,13499
170,81,13500
171,81,13501
172,81,13505
173,81,13506
174,81,13507
175,81,13508
176,81,13510
177,81,13513
178,81,13523
179,81,13524
180,81,13525
181,81,13526
182,81,13531
183,81,13532
184,81,13533
185,81,13534
186,81,13535
187,81,13536
188,81,13537
189,81,13539
190,81,13540
191,81,13541
192,81,13542
193,81,13543
194,81,13544
195,81,13545
196,81,13553
197,81,13556
198,81,13557
199,81,13558
200,81,13559
201,81,13560
202,81,13561
203,81,13562
204,81,13563
205,81,13564
206,81,13565
207,81,13567
208,81,13574
209,81,13577
210,81,13580
211,81,13581
212,81,13582
213,81,13583
214,81,13584
215,81,13586
216,81,13587
217,81,13588
218,81,13589
219,81,13590
220,81,13591
221,81,13592
222,81,13593
223,81,13594
224,81,13595
225,81,13596
226,81,13597
227,81,13604
228,81,13613
229,81,13614
230,81,13638
231,81,13662
232,81,13664
233,81,13680
234,81,13681
235,81,13682
236,81,13683
237,81,13684
238,81,13685
239,81,13688
240,81,13690
241,81,13691
242,81,13692
243,81,13693
244,81,13694
245,81,13695
246,81,13696
247,81,13697
248,81,13698
249,81,13699
250,81,13700
251,81,13701
252,81,13703
253,81,13704
254,81,13705
255,81,13706
256,81,13710
257,81,13711
258,81,13713
259,81,13714
260,81,13715
261,81,13719
262,81,13722
263,81,13724
264,81,13726
265,81,13728
266,81,13729
267,81,13730
268,81,13731
269,81,13741
270,81,13743
271,81,13746
272,81,13747
273,81,13753
274,81,13759
275,81,13760
276,81,13764
277,81,13765
