1,81,12853
2,81,12854
3,81,12855
4,81,12856
5,81,12857
6,81,12858
7,81,12859
8,81,12860
9,81,12861
10,81,12862
11,81,12863
12,81,12864
13,81,12865
14,81,12866
15,81,12867
16,81,12873
17,81,12874
18,81,12875
19,81,12876
20,81,12877
21,81,12878
22,81,12919
23,81,12920
24,81,12926
25,81,12936
26,81,12937
27,81,12938
28,81,12940
29,81,12941
30,81,12943
31,81,12944
32,81,12945
33,81,12946
34,81,12947
35,81,12948
36,81,12949
37,81,12950
38,81,12951
39,81,12952
40,81,12953
41,81,12954
42,81,12955
43,81,12956
44,81,12957
45,81,12958
46,81,12959
47,81,12960
48,81,12961
49,81,12962
50,81,12963
51,81,12964
52,81,12965
53,81,12966
54,81,12967
55,81,12968
56,81,12970
57,81,12971
58,81,12972
59,81,12973
60,81,12974
61,81,12975
62,81,12976
63,81,12977
64,81,12978
65,81,12979
66,81,12980
67,81,12981
68,81,12982
69,81,12983
70,81,12984
71,81,12985
72,81,12986
73,81,12987
74,81,12988
75,81,12989
76,81,12990
77,81,12991
78,81,12992
79,81,12993
80,81,12994
81,81,12995
82,81,12996
83,81,12997
84,81,12998
85,81,12999
86,81,13000
87,81,13001
88,81,13002
89,81,13003
90,81,13004
91,81,13005
92,81,13006
93,81,13007
94,81,13008
95,81,13009
96,81,13010
97,81,13011
98,81,13012
99,81,13013
100,81,13014
101,81,13015
102,81,13017
103,81,13018
104,81,13019
105,81,13020
106,81,13023
107,81,13047
108,81,13048
109,81,13049
110,81,13050
111,81,13052
112,81,13053
113,81,13054
114,81,13055
115,81,13056
116,81,13057
117,81,13058
118,81,13061
119,81,13062
120,81,13065
121,81,13075
122,81,13076
123,81,13077
124,81,13078
125,81,13079
126,81,13083
127,81,13084
128,81,13109
129,81,13110
130,81,13111
131,81,13116
132,81,13117
133,81,13120
134,81,13148
135,81,13149
136,81,13159
137,81,13160
138,81,13161
139,81,13162
140,81,13163
141,81,13164
142,81,13165
143,81,13169
144,81,13174
145,81,13177
146,81,13183
147,81,13184
148,81,13186
149,81,13187
150,81,13188
151,81,13196
152,81,13197
153,81,13236
154,81,13255
155,81,13256
156,81,13259
157,81,13262
158,81,13263
159,81,13265
160,81,13269
161,81,13270
162,81,13271
163,81,13272
164,81,13273
165,81,13274
166,81,13275
167,81,13295
168,81,13427
169,81,13468
170,81,13469
171,81,13470
172,81,13474
173,81,13475
174,81,13476
175,81,13477
176,81,13479
177,81,13482
178,81,13491
179,81,13492
180,81,13493
181,81,13494
182,81,13498
183,81,13499
184,81,13500
185,81,13501
